gene_ID	gene_length	longest_CDS_transcript_length
ENSMUSG00000061947	16658.0	3498
ENSMUSG00000018012	2499.0	1076
ENSMUSG00000109941	1325.0	1326
ENSMUSG00000035033	11184.0	3977
ENSMUSG00000035778	63052.0	3606
ENSMUSG00000005357	34269.0	2029
ENSMUSG00000025503	10769.0	1362
ENSMUSG00000060807	10582.0	1605
ENSMUSG00000027284	133974.0	6384
ENSMUSG00000071179	7331.0	1582
ENSMUSG00000051190	7114.0	3023
ENSMUSG00000047714	23740.0	4078
ENSMUSG00000090100	117788.0	11152
ENSMUSG00000061080	2197318.0	8794
ENSMUSG00000062873	6726.0	3317
ENSMUSG00000021081	7485.0	2830
ENSMUSG00000033705	102774.0	15399
ENSMUSG00000094673	7228.0	3792
ENSMUSG00000039450	1882.0	892
ENSMUSG00000026883	172728.0	6649
ENSMUSG00000016349	9361.0	2084
ENSMUSG00000040054	37726.0	8443
ENSMUSG00000094080	7742.0	3407
ENSMUSG00000016344	1524.0	1160
ENSMUSG00000042774	8029.0	1992
ENSMUSG00000038751	9068.0	3689
ENSMUSG00000063216	7173.0	2489
ENSMUSG00000046493	6853.0	4356
ENSMUSG00000027579	7623.0	2562
ENSMUSG00000047841	2841.0	1387
ENSMUSG00000025810	144759.0	3597
ENSMUSG00000000776	4690.0	2032
ENSMUSG00000027580	14412.0	10109
ENSMUSG00000003469	11356.0	2838
ENSMUSG00000071178	102217.0	1762
ENSMUSG00000040043	48739.0	3302
ENSMUSG00000071177	9998.0	1394
ENSMUSG00000060205	7533.0	1647
ENSMUSG00000038705	36586.0	4121
ENSMUSG00000022098	45676.0	5365
ENSMUSG00000027581	8041.0	1136
ENSMUSG00000032504	56515.0	5951
ENSMUSG00000022097	3132.0	792
ENSMUSG00000033595	7639.0	3174
ENSMUSG00000033589	3682.0	1565
ENSMUSG00000051007	6342.0	1898
ENSMUSG00000047261	92209.0	1420
ENSMUSG00000025150	2625.0	1110
ENSMUSG00000044005	15547.0	2573
ENSMUSG00000023031	13500.0	1108
ENSMUSG00000025809	47546.0	3815
ENSMUSG00000060240	3045.0	1733
ENSMUSG00000060301	33226.0	4229
ENSMUSG00000051346	1899.0	1583
ENSMUSG00000022548	18616.0	2074
ENSMUSG00000033633	33506.0	2685
ENSMUSG00000038685	36877.0	4401
ENSMUSG00000027272	110446.0	7768
ENSMUSG00000026904	280268.0	5482
ENSMUSG00000025860	49977.0	6834
ENSMUSG00000025389	5974.0	2144
ENSMUSG00000022096	21336.0	5607
ENSMUSG00000062867	5298.0	1858
ENSMUSG00000070283	1897.0	1487
ENSMUSG00000045211	5051.0	3926
ENSMUSG00000022095	16539.0	4033
ENSMUSG00000054484	30835.0	2921
ENSMUSG00000091888	46243.0	2718
ENSMUSG00000078249	1625.0	1626
ENSMUSG00000055515	46843.0	3361
ENSMUSG00000025862	127868.0	6171
ENSMUSG00000023572	8501.0	1632
ENSMUSG00000025808	331282.0	5544
ENSMUSG00000102141	52731.0	573
ENSMUSG00000091468	41329.0	5645
ENSMUSG00000066366	9973.0	1581
ENSMUSG00000025158	3461.0	2118
ENSMUSG00000033624	42444.0	4938
ENSMUSG00000091381	24854.0	4145
ENSMUSG00000079015	9961.0	1361
ENSMUSG00000072849	12044.0	1575
ENSMUSG00000046598	36621.0	3162
ENSMUSG00000039994	20876.0	4457
ENSMUSG00000056018	116598.0	1499
ENSMUSG00000037280	37563.0	3798
ENSMUSG00000035000	82158.0	5268
ENSMUSG00000007867	79918.0	783
ENSMUSG00000063232	9714.0	1461
ENSMUSG00000058260	19012.0	3571
ENSMUSG00000052151	7366.0	1654
ENSMUSG00000003316	104795.0	7021
ENSMUSG00000071302	18052.0	2337
ENSMUSG00000021254	49926.0	4355
ENSMUSG00000025156	4830.0	2000
ENSMUSG00000066357	6428.0	4163
ENSMUSG00000019039	2888.0	1746
ENSMUSG00000041567	15674.0	3690
ENSMUSG00000033596	29278.0	4443
ENSMUSG00000000394	9120.0	1088
ENSMUSG00000012519	26380.0	2003
ENSMUSG00000023032	62221.0	11790
ENSMUSG00000033392	178209.0	5609
ENSMUSG00000033579	48689.0	2492
ENSMUSG00000021255	160511.0	4300
ENSMUSG00000006675	18805.0	1841
ENSMUSG00000019082	8148.0	2811
ENSMUSG00000022099	34785.0	5418
ENSMUSG00000090077	3550.0	1959
ENSMUSG00000038671	7714.0	2483
ENSMUSG00000027582	18700.0	3666
ENSMUSG00000023216	19181.0	4115
ENSMUSG00000027583	71664.0	5309
ENSMUSG00000031959	73295.0	5083
ENSMUSG00000055882	1774.0	1775
ENSMUSG00000022101	6065.0	1689
ENSMUSG00000041550	5024.0	2162
ENSMUSG00000041536	9172.0	1720
ENSMUSG00000000827	20824.0	3603
ENSMUSG00000022102	12459.0	1795
ENSMUSG00000022708	766721.0	26901
ENSMUSG00000000826	34648.0	6578
ENSMUSG00000021256	13391.0	2599
ENSMUSG00000047911	11942.0	997
ENSMUSG00000022100	112382.0	15121
ENSMUSG00000066364	11549.0	2070
ENSMUSG00000066361	7488.0	2213
ENSMUSG00000002455	63792.0	3054
ENSMUSG00000053675	39730.0	2613
ENSMUSG00000000823	10700.0	5714
ENSMUSG00000042570	14954.0	2676
ENSMUSG00000020758	33703.0	6208
ENSMUSG00000051716	1800.0	1747
ENSMUSG00000047631	1482.0	1258
ENSMUSG00000079103	16230.0	2151
ENSMUSG00000038605	3994.0	2164
ENSMUSG00000089917	15743.0	1849
ENSMUSG00000074890	12346.0	3056
ENSMUSG00000027259	16252.0	2477
ENSMUSG00000108976	2433.0	755
ENSMUSG00000046470	1804.0	1620
ENSMUSG00000059540	7761.0	1183
ENSMUSG00000040033	22290.0	4397
ENSMUSG00000025383	2613.0	1360
ENSMUSG00000002458	5558.0	1511
ENSMUSG00000020766	4262.0	1406
ENSMUSG00000045794	1649.0	718
ENSMUSG00000105993	1833.0	1834
ENSMUSG00000027584	5969.0	3102
ENSMUSG00000021257	25958.0	3850
ENSMUSG00000056851	29522.0	3222
ENSMUSG00000016150	901260.0	12879
ENSMUSG00000010505	64465.0	5509
ENSMUSG00000027263	28116.0	4250
ENSMUSG00000005696	26877.0	1223
ENSMUSG00000050619	12852.0	5072
ENSMUSG00000043909	78126.0	9621
ENSMUSG00000022770	211686.0	6143
ENSMUSG00000027589	19607.0	3569
ENSMUSG00000038628	6493.0	2948
ENSMUSG00000098505	10540.0	2550
ENSMUSG00000005682	18023.0	4445
ENSMUSG00000022103	89718.0	3472
ENSMUSG00000064145	46444.0	3924
ENSMUSG00000023050	19418.0	5185
ENSMUSG00000059114	29428.0	1935
ENSMUSG00000031958	6589.0	2273
ENSMUSG00000033545	89933.0	5466
ENSMUSG00000066363	6585.0	2248
ENSMUSG00000041481	5694.0	1803
ENSMUSG00000034168	4097.0	4098
ENSMUSG00000000392	73132.0	2751
ENSMUSG00000034157	18319.0	4098
ENSMUSG00000078320	2372.0	2074
ENSMUSG00000032602	22553.0	1783
ENSMUSG00000050926	2884.0	2885
ENSMUSG00000025155	7202.0	1930
ENSMUSG00000026885	228672.0	3176
ENSMUSG00000079014	6250.0	2200
ENSMUSG00000009741	46268.0	3850
ENSMUSG00000032507	82554.0	3464
ENSMUSG00000020317	10952.0	1444
ENSMUSG00000079013	6172.0	2155
ENSMUSG00000071552	15279.0	919
ENSMUSG00000045912	7171.0	6729
ENSMUSG00000058207	7658.0	2057
ENSMUSG00000079012	55771.0	1659
ENSMUSG00000020312	19867.0	3243
ENSMUSG00000022705	68906.0	1712
ENSMUSG00000021091	7600.0	2064
ENSMUSG00000035963	6212.0	1248
ENSMUSG00000026896	50457.0	5470
ENSMUSG00000021095	2121.0	1268
ENSMUSG00000020310	3978.0	1436
ENSMUSG00000022704	65402.0	2838
ENSMUSG00000022701	74514.0	3779
ENSMUSG00000020308	6758.0	1143
ENSMUSG00000026893	29824.0	3330
ENSMUSG00000059742	490873.0	13321
ENSMUSG00000086596	41588.0	4083
ENSMUSG00000041415	64210.0	9851
ENSMUSG00000020307	6203.0	1266
ENSMUSG00000053820	443.0	444
ENSMUSG00000025153	18701.0	10050
ENSMUSG00000032431	15541.0	1674
ENSMUSG00000054206	6241.0	1287
ENSMUSG00000075324	126531.0	9734
ENSMUSG00000023175	7478.0	1526
ENSMUSG00000031387	8729.0	1418
ENSMUSG00000036304	14758.0	5751
ENSMUSG00000094211	1177.0	372
ENSMUSG00000033949	47305.0	4544
ENSMUSG00000052026	18818.0	3342
ENSMUSG00000024537	12563.0	1059
ENSMUSG00000062328	2904.0	775
ENSMUSG00000079546	13516.0	96
ENSMUSG00000079834	174536.0	2251
ENSMUSG00000094035	2486.0	429
ENSMUSG00000024965	20511.0	2587
ENSMUSG00000047368	32328.0	2475
ENSMUSG00000033478	28585.0	5630
ENSMUSG00000051638	392.0	393
ENSMUSG00000090485	200.0	201
ENSMUSG00000051401	272807.0	1349
ENSMUSG00000078481	510.0	51
ENSMUSG00000024503	9168.0	422
ENSMUSG00000094296	120302.0	261
ENSMUSG00000035765	268194.0	2471
ENSMUSG00000036299	4033.0	1047
ENSMUSG00000024477	40901.0	2736
ENSMUSG00000042211	44674.0	4388
ENSMUSG00000024045	17477.0	3695
ENSMUSG00000024853	21532.0	3231
ENSMUSG00000025732	5040.0	816
ENSMUSG00000024526	24230.0	1164
ENSMUSG00000097405	12138.0	2964
ENSMUSG00000094018	1261.0	315
ENSMUSG00000061126	24017.0	1599
ENSMUSG00000096550	3085.0	1446
ENSMUSG00000079016	142.0	90
ENSMUSG00000094855	2733.0	1446
ENSMUSG00000024891	7965.0	2472
ENSMUSG00000097871	13791.0	876
ENSMUSG00000049882	5400.0	1027
ENSMUSG00000024900	62431.0	4300
ENSMUSG00000037477	6759.0	1777
ENSMUSG00000024650	10303.0	4026
ENSMUSG00000091900	1772.0	1559
ENSMUSG00000003779	8641.0	3567
ENSMUSG00000024491	66189.0	6266
ENSMUSG00000096042	4657.0	1110
ENSMUSG00000074837	797.0	714
ENSMUSG00000024824	6405.0	2046
ENSMUSG00000039982	35655.0	5765
ENSMUSG00000095186	1671.0	681
ENSMUSG00000024727	142527.0	6508
ENSMUSG00000034108	13956.0	1057
ENSMUSG00000024366	30484.0	1992
ENSMUSG00000024524	138456.0	5616
ENSMUSG00000095769	542.0	543
ENSMUSG00000091109	387.0	45
ENSMUSG00000096120	542.0	543
ENSMUSG00000053821	434.0	435
ENSMUSG00000094472	1499.0	1500
ENSMUSG00000095693	1082.0	1083
ENSMUSG00000073542	23939.0	3979
ENSMUSG00000025220	33259.0	5024
ENSMUSG00000060019	495.0	496
ENSMUSG00000049740	1190.0	1191
ENSMUSG00000095234	588.0	264
ENSMUSG00000024493	59772.0	3856
ENSMUSG00000079024	35360.0	114
ENSMUSG00000093922	416.0	354
ENSMUSG00000024487	14534.0	2329
ENSMUSG00000091586	22432.0	1693
ENSMUSG00000075289	11155.0	3968
ENSMUSG00000062202	360763.0	6857
ENSMUSG00000093996	5595.0	3927
ENSMUSG00000056214	72745.0	3143
ENSMUSG00000096506	1501.0	312
ENSMUSG00000079416	1049.0	99
ENSMUSG00000063434	599480.0	5634
ENSMUSG00000094722	3095.0	1446
ENSMUSG00000079439	963.0	54
ENSMUSG00000067627	6064.0	135
ENSMUSG00000075014	754.0	660
ENSMUSG00000034616	7504.0	2735
ENSMUSG00000024486	10876.0	2373
ENSMUSG00000049164	23242.0	6840
ENSMUSG00000014503	33366.0	2461
ENSMUSG00000074746	49696.0	7076
ENSMUSG00000084957	14950.0	2488
ENSMUSG00000035420	4650.0	1342
ENSMUSG00000078912	4900.0	258
ENSMUSG00000094514	2970.0	366
ENSMUSG00000050503	6134.0	3935
ENSMUSG00000071855	29777.0	2801
ENSMUSG00000024764	15554.0	3275
ENSMUSG00000024991	29577.0	5176
ENSMUSG00000024583	29558.0	2558
ENSMUSG00000094030	1499.0	1500
ENSMUSG00000073752	512.0	513
ENSMUSG00000096768	31726.0	887
ENSMUSG00000024354	12623.0	3009
ENSMUSG00000024376	210879.0	3853
ENSMUSG00000090765	293.0	294
ENSMUSG00000024833	23663.0	2424
ENSMUSG00000024937	18941.0	6404
ENSMUSG00000071661	2324.0	2037
ENSMUSG00000048799	62823.0	4553
ENSMUSG00000053226	7418.0	1584
ENSMUSG00000040065	4205.0	3918
ENSMUSG00000073290	385.0	360
ENSMUSG00000079175	1742.0	72
ENSMUSG00000002658	7883.0	1717
ENSMUSG00000095927	542.0	543
ENSMUSG00000024349	6876.0	2302
ENSMUSG00000042834	27010.0	2223
ENSMUSG00000095207	2213.0	2214
ENSMUSG00000005873	28526.0	2894
ENSMUSG00000071654	917.0	829
ENSMUSG00000038555	6874.0	1926
ENSMUSG00000079382	1983.0	285
ENSMUSG00000038071	7573.0	2567
ENSMUSG00000048875	1043.0	1044
ENSMUSG00000024346	50816.0	1077
ENSMUSG00000024966	19330.0	2173
ENSMUSG00000026322	143598.0	4657
ENSMUSG00000075485	368.0	369
ENSMUSG00000062456	690.0	691
ENSMUSG00000039098	1192.0	1193
ENSMUSG00000091008	460.0	352
ENSMUSG00000097821	727.0	728
ENSMUSG00000094695	588.0	264
ENSMUSG00000053729	8715.0	593
ENSMUSG00000024878	41700.0	1944
ENSMUSG00000095663	1270.0	1131
ENSMUSG00000024451	24950.0	5224
ENSMUSG00000078963	17344.0	1251
ENSMUSG00000096620	23850.0	768
ENSMUSG00000095475	2794.0	1446
ENSMUSG00000024301	15488.0	2627
ENSMUSG00000024502	156365.0	3511
ENSMUSG00000041199	3705.0	1703
ENSMUSG00000079438	76.0	54
ENSMUSG00000078742	192.0	81
ENSMUSG00000024519	14451.0	1751
ENSMUSG00000096596	665.0	402
ENSMUSG00000060201	3851.0	258
ENSMUSG00000094168	707.0	90
ENSMUSG00000024660	27236.0	3217
ENSMUSG00000054905	4855.0	412
ENSMUSG00000079010	1631.0	102
ENSMUSG00000024907	4553.0	712
ENSMUSG00000024942	27279.0	3100
ENSMUSG00000116166	3328.0	534
ENSMUSG00000024957	8805.0	1715
ENSMUSG00000035692	1394.0	756
ENSMUSG00000078984	226.0	198
ENSMUSG00000031862	16586.0	3915
ENSMUSG00000033207	145713.0	3338
ENSMUSG00000024885	16268.0	1875
ENSMUSG00000044646	328383.0	4569
ENSMUSG00000067225	35870.0	1769
ENSMUSG00000036278	141293.0	1274
ENSMUSG00000025014	30248.0	2128
ENSMUSG00000024565	20202.0	6886
ENSMUSG00000095787	371.0	372
ENSMUSG00000071648	1974.0	1526
ENSMUSG00000033053	94052.0	868
ENSMUSG00000035372	9548.0	1882
ENSMUSG00000053615	2792.0	2793
ENSMUSG00000090863	3199.0	3200
ENSMUSG00000051412	28410.0	2534
ENSMUSG00000032191	3874.0	1220
ENSMUSG00000035179	8640.0	1458
ENSMUSG00000024687	28261.0	4578
ENSMUSG00000045094	42742.0	3234
ENSMUSG00000024854	1732.0	910
ENSMUSG00000073565	186743.0	2224
ENSMUSG00000024844	2004.0	742
ENSMUSG00000052387	850765.0	6740
ENSMUSG00000034339	293.0	294
ENSMUSG00000047259	2757.0	2758
ENSMUSG00000024841	4698.0	2469
ENSMUSG00000096756	3074.0	1446
ENSMUSG00000092004	31951.0	48
ENSMUSG00000095993	167.0	168
ENSMUSG00000095879	542.0	543
ENSMUSG00000024758	57388.0	5030
ENSMUSG00000069324	1857.0	1858
ENSMUSG00000095229	1496.0	1497
ENSMUSG00000095224	1497.0	1498
ENSMUSG00000073789	398.0	399
ENSMUSG00000090317	921.0	922
ENSMUSG00000025076	45215.0	2350
ENSMUSG00000024027	34643.0	1480
ENSMUSG00000095567	11606.0	2813
ENSMUSG00000047044	5235.0	1677
ENSMUSG00000095019	1082.0	1083
ENSMUSG00000025016	53162.0	6144
ENSMUSG00000025423	90500.0	4984
ENSMUSG00000024789	61252.0	5030
ENSMUSG00000013662	39735.0	2813
ENSMUSG00000095602	542.0	543
ENSMUSG00000091695	464.0	465
ENSMUSG00000001383	5737.0	2257
ENSMUSG00000094462	122.0	123
ENSMUSG00000097112	365.0	366
ENSMUSG00000094564	1177.0	372
ENSMUSG00000024683	4529.0	1122
ENSMUSG00000055095	12217.0	587
ENSMUSG00000062432	7817.0	1747
ENSMUSG00000047466	80729.0	3418
ENSMUSG00000052085	202903.0	7810
ENSMUSG00000094845	1334.0	531
ENSMUSG00000090455	707.0	519
ENSMUSG00000024570	8393.0	1377
ENSMUSG00000061613	11672.0	907
ENSMUSG00000034321	10334.0	1622
ENSMUSG00000073600	3032.0	3033
ENSMUSG00000094227	542.0	543
ENSMUSG00000024529	13798.0	4468
ENSMUSG00000024778	37111.0	1486
ENSMUSG00000091195	86.0	87
ENSMUSG00000095250	1913.0	366
ENSMUSG00000056481	2559.0	2560
ENSMUSG00000024614	33113.0	4611
ENSMUSG00000095320	665.0	402
ENSMUSG00000024940	17628.0	5190
ENSMUSG00000094383	2738.0	1482
ENSMUSG00000025172	9072.0	1100
ENSMUSG00000058152	235045.0	2931
ENSMUSG00000025209	6204.0	3488
ENSMUSG00000083282	5783.0	1975
ENSMUSG00000024622	45771.0	5101
ENSMUSG00000090592	2719.0	90
ENSMUSG00000025228	18921.0	2742
ENSMUSG00000116057	1058.0	1059
ENSMUSG00000074635	1122.0	1123
ENSMUSG00000042372	13383.0	2390
ENSMUSG00000094507	1082.0	1083
ENSMUSG00000062561	2568.0	2569
ENSMUSG00000097481	1068.0	1069
ENSMUSG00000050121	14639.0	1838
ENSMUSG00000090551	1220.0	1221
ENSMUSG00000094155	1496.0	1497
ENSMUSG00000053441	216914.0	4666
ENSMUSG00000024350	32041.0	5169
ENSMUSG00000070511	2524.0	2525
ENSMUSG00000094161	542.0	543
ENSMUSG00000024036	55213.0	3354
ENSMUSG00000024665	37339.0	1508
ENSMUSG00000075405	1500.0	1501
ENSMUSG00000073486	1300.0	1301
ENSMUSG00000024578	4602.0	692
ENSMUSG00000063905	170.0	171
ENSMUSG00000091585	4221.0	1500
ENSMUSG00000007480	2108.0	1162
ENSMUSG00000071506	2585.0	1147
ENSMUSG00000094915	2965.0	366
ENSMUSG00000091731	4604.0	99
ENSMUSG00000052928	266472.0	6173
ENSMUSG00000091938	1995.0	707
ENSMUSG00000075465	1535.0	1536
ENSMUSG00000079374	1900.0	1662
ENSMUSG00000094350	551.0	552
ENSMUSG00000024846	4869.0	3951
ENSMUSG00000073761	3486.0	2183
ENSMUSG00000097025	860.0	861
ENSMUSG00000024598	201303.0	10480
ENSMUSG00000095562	9622.0	531
ENSMUSG00000095332	1952.0	1953
ENSMUSG00000056185	15211.0	1650
ENSMUSG00000066938	323.0	324
ENSMUSG00000024941	12974.0	2637
ENSMUSG00000048138	6590.0	2347
ENSMUSG00000079333	160.0	45
ENSMUSG00000026187	87531.0	2555
ENSMUSG00000094661	1600.0	327
ENSMUSG00000080268	8513.0	1338
ENSMUSG00000071662	5428.0	868
ENSMUSG00000035049	33301.0	4319
ENSMUSG00000091896	35613.0	2483
ENSMUSG00000024806	10527.0	623
ENSMUSG00000079192	1136.0	255
ENSMUSG00000024749	170744.0	4073
ENSMUSG00000025208	1428.0	1213
ENSMUSG00000071658	2317.0	1699
ENSMUSG00000046008	11421.0	1485
ENSMUSG00000025050	17226.0	2098
ENSMUSG00000025025	65304.0	5156
ENSMUSG00000071656	3124.0	2583
ENSMUSG00000079808	21897.0	1910
ENSMUSG00000045008	1858.0	1859
ENSMUSG00000091441	489.0	72
ENSMUSG00000074852	599364.0	1779
ENSMUSG00000079773	1034.0	412
ENSMUSG00000025091	17810.0	1567
ENSMUSG00000057506	7180.0	878
ENSMUSG00000096533	542.0	543
ENSMUSG00000091561	551.0	258
ENSMUSG00000038498	8412.0	2061
ENSMUSG00000075596	3123.0	3124
ENSMUSG00000094867	542.0	543
ENSMUSG00000096969	518.0	519
ENSMUSG00000095755	1080.0	909
ENSMUSG00000095637	1496.0	1497
ENSMUSG00000074739	1505.0	1506
ENSMUSG00000072968	398.0	399
ENSMUSG00000071645	12357.0	2747
ENSMUSG00000024442	12380.0	2404
ENSMUSG00000025086	38099.0	4300
ENSMUSG00000068314	621.0	622
ENSMUSG00000054178	1755.0	1756
ENSMUSG00000039901	180344.0	2896
ENSMUSG00000063277	3077.0	615
ENSMUSG00000053861	482.0	483
ENSMUSG00000079598	17795.0	1428
ENSMUSG00000024803	7879.0	1765
ENSMUSG00000078380	455.0	456
ENSMUSG00000059455	18034.0	763
ENSMUSG00000073995	1705.0	1706
ENSMUSG00000032889	763.0	764
ENSMUSG00000090408	9702.0	228
ENSMUSG00000034445	11094.0	1474
ENSMUSG00000094856	1016.0	1017
ENSMUSG00000095353	683.0	684
ENSMUSG00000052673	623.0	624
ENSMUSG00000060375	1004.0	1005
ENSMUSG00000035364	602.0	603
ENSMUSG00000061619	305.0	306
ENSMUSG00000094391	1496.0	1497
ENSMUSG00000036961	20801.0	3376
ENSMUSG00000063011	5713.0	2114
ENSMUSG00000024669	20831.0	2069
ENSMUSG00000057858	28111.0	2035
ENSMUSG00000025094	35134.0	3803
ENSMUSG00000078488	21132.0	60
ENSMUSG00000024193	4763.0	2429
ENSMUSG00000096728	2796.0	1446
ENSMUSG00000094727	1949.0	1950
ENSMUSG00000092008	44109.0	1770
ENSMUSG00000096885	542.0	543
ENSMUSG00000040541	2758.0	993
ENSMUSG00000063611	380.0	381
ENSMUSG00000079242	1279.0	1280
ENSMUSG00000024485	13136.0	2861
ENSMUSG00000074232	2035.0	2036
ENSMUSG00000090942	9636.0	3297
ENSMUSG00000090353	1112.0	1113
ENSMUSG00000067038	493.0	494
ENSMUSG00000091306	7341.0	234
ENSMUSG00000071036	7500.0	2005
ENSMUSG00000096519	1204.0	669
ENSMUSG00000074178	904.0	905
ENSMUSG00000024912	8242.0	1707
ENSMUSG00000024866	3346.0	1505
ENSMUSG00000091191	906.0	907
ENSMUSG00000096237	6213.0	3801
ENSMUSG00000095029	572.0	573
ENSMUSG00000091619	101.0	102
ENSMUSG00000094309	1954.0	1955
ENSMUSG00000094203	498.0	499
ENSMUSG00000038059	27790.0	1984
ENSMUSG00000091922	961.0	962
ENSMUSG00000090291	2076.0	2077
ENSMUSG00000055456	1532.0	1533
ENSMUSG00000096826	754.0	425
ENSMUSG00000024696	35201.0	1675
ENSMUSG00000024952	11516.0	3105
ENSMUSG00000095754	1487.0	765
ENSMUSG00000033863	25685.0	3263
ENSMUSG00000045730	2142.0	2143
ENSMUSG00000074302	2447.0	66
ENSMUSG00000050370	1349.0	1350
ENSMUSG00000024587	16892.0	2632
ENSMUSG00000025092	65233.0	5733
ENSMUSG00000034820	22491.0	3604
ENSMUSG00000024781	35156.0	2969
ENSMUSG00000071497	863.0	864
ENSMUSG00000096244	902.0	903
ENSMUSG00000095759	542.0	543
ENSMUSG00000074737	689.0	690
ENSMUSG00000044026	9627.0	3471
ENSMUSG00000095092	1913.0	366
ENSMUSG00000024352	5496.0	709
ENSMUSG00000074913	2714.0	610
ENSMUSG00000071860	722.0	723
ENSMUSG00000059734	3847.0	963
ENSMUSG00000097854	284.0	285
ENSMUSG00000024610	8798.0	1410
ENSMUSG00000025017	110852.0	2615
ENSMUSG00000094147	497.0	498
ENSMUSG00000097078	1037.0	1038
ENSMUSG00000031600	39351.0	6379
ENSMUSG00000078091	1660.0	1661
ENSMUSG00000024873	5547.0	1237
ENSMUSG00000037236	29887.0	4472
ENSMUSG00000047658	10407.0	2421
ENSMUSG00000094791	2743.0	837
ENSMUSG00000096597	665.0	645
ENSMUSG00000090853	174.0	72
ENSMUSG00000094869	27873.0	498
ENSMUSG00000054069	6820.0	669
ENSMUSG00000045569	22344.0	1562
ENSMUSG00000024353	2101.0	905
ENSMUSG00000033717	3800.0	3801
ENSMUSG00000095763	3071.0	1446
ENSMUSG00000012282	5960.0	1746
ENSMUSG00000096271	1130.0	867
ENSMUSG00000006435	80620.0	4157
ENSMUSG00000092047	1744.0	69
ENSMUSG00000054589	4279.0	962
ENSMUSG00000078677	20404.0	126
ENSMUSG00000091159	7772.0	72
ENSMUSG00000039954	109784.0	3765
ENSMUSG00000039615	2725.0	1672
ENSMUSG00000066936	719.0	720
ENSMUSG00000073291	142.0	117
ENSMUSG00000096100	371.0	372
ENSMUSG00000079774	5798.0	4130
ENSMUSG00000047379	2308.0	2035
ENSMUSG00000095909	3289.0	1815
ENSMUSG00000024512	4155.0	1227
ENSMUSG00000096553	2783.0	2784
ENSMUSG00000095523	3087.0	1446
ENSMUSG00000024970	26562.0	3183
ENSMUSG00000092166	4220.0	1500
ENSMUSG00000032735	112457.0	4532
ENSMUSG00000096083	398.0	399
ENSMUSG00000096734	62.0	63
ENSMUSG00000024910	3258.0	1232
ENSMUSG00000094172	2733.0	1446
ENSMUSG00000095034	467.0	468
ENSMUSG00000040385	3261.0	1379
ENSMUSG00000036097	52668.0	6880
ENSMUSG00000094044	497.0	498
ENSMUSG00000024528	25045.0	1463
ENSMUSG00000002625	29156.0	2075
ENSMUSG00000024510	1450.0	1451
ENSMUSG00000071659	14741.0	5726
ENSMUSG00000096873	665.0	402
ENSMUSG00000054134	56029.0	5041
ENSMUSG00000041491	29215.0	2548
ENSMUSG00000024521	6946.0	2646
ENSMUSG00000052713	102135.0	6112
ENSMUSG00000062783	51439.0	2719
ENSMUSG00000073610	8285.0	450
ENSMUSG00000067279	4916.0	2719
ENSMUSG00000046668	31869.0	2271
ENSMUSG00000024713	404800.0	6675
ENSMUSG00000024989	19400.0	2761
ENSMUSG00000009047	632.0	588
ENSMUSG00000001910	17379.0	4300
ENSMUSG00000067872	3162.0	3163
ENSMUSG00000094293	1080.0	909
ENSMUSG00000069379	617.0	618
ENSMUSG00000049090	9356.0	3321
ENSMUSG00000024530	15732.0	2167
ENSMUSG00000090673	4166.0	3729
ENSMUSG00000097704	86.0	87
ENSMUSG00000074720	1307.0	486
ENSMUSG00000116158	8026.0	779
ENSMUSG00000041840	10213.0	1004
ENSMUSG00000025047	40377.0	6041
ENSMUSG00000044201	18536.0	1941
ENSMUSG00000072693	606.0	607
ENSMUSG00000074807	1132.0	1133
ENSMUSG00000056612	2276.0	919
ENSMUSG00000054008	27411.0	6070
ENSMUSG00000075480	308.0	309
ENSMUSG00000054843	522304.0	6581
ENSMUSG00000091230	665.0	666
ENSMUSG00000094958	62255.0	1812
ENSMUSG00000058881	94435.0	7725
ENSMUSG00000024666	6884.0	1590
ENSMUSG00000024922	11438.0	2900
ENSMUSG00000029490	7837.0	2508
ENSMUSG00000069518	15785.0	156
ENSMUSG00000071858	15682.0	748
ENSMUSG00000073682	30995.0	237
ENSMUSG00000095386	1808.0	24
ENSMUSG00000054200	17184.0	1393
ENSMUSG00000072437	3926.0	3927
ENSMUSG00000095240	685.0	508
ENSMUSG00000063590	69773.0	2004
ENSMUSG00000090625	16393.0	1484
ENSMUSG00000071652	4903.0	3294
ENSMUSG00000045629	62640.0	4536
ENSMUSG00000024926	7077.0	2008
ENSMUSG00000046805	4505.0	4335
ENSMUSG00000094337	3058.0	1446
ENSMUSG00000095247	4956.0	408
ENSMUSG00000056829	1514.0	1515
ENSMUSG00000024975	37630.0	2418
ENSMUSG00000039840	96560.0	9672
ENSMUSG00000024661	2389.0	866
ENSMUSG00000094799	1915.0	366
ENSMUSG00000095860	539.0	540
ENSMUSG00000096930	1307.0	1308
ENSMUSG00000048572	5653.0	2462
ENSMUSG00000097386	2535.0	1581
ENSMUSG00000095470	335.0	336
ENSMUSG00000037603	2163.0	513
ENSMUSG00000094354	1082.0	1083
ENSMUSG00000079740	79.0	63
ENSMUSG00000091821	1082.0	1083
ENSMUSG00000024800	21056.0	1155
ENSMUSG00000024535	145161.0	1880
ENSMUSG00000095547	4185.0	681
ENSMUSG00000072612	1232.0	1233
ENSMUSG00000042179	15282.0	1619
ENSMUSG00000039529	132021.0	6440
